SpecimenID,Family,Genus,Species
16119,Cunoniaceae,Ceratopetalum,apetalum
16120,Verbenaceae,Gmelina,Leichhardtii
16121,Winteraceae,Drimys,lanceolata
16122,Myrtaceae,Melaleuca,squarrosa
16123,Fagaceae,Nothofagus,Cunninghamii
16124,Santalaceae,Eucarya,spicata
16125,Elaeocarpaceae,Elaeocarpus,holopetalus
16126,Monimiaceae,Doryphora,sessafras
16127,Santalaceae,Exocarpus,cupressiformis
16128,Sapindaceae,Thouinia,nervosa
16129,Rhamnaceae,Colubrina,arborescens
16130,Bignoniaceae,Jacaranda,Sagreana
16131,Combretaceae,Buchenavia,capitata
16132,Rubiaceae,Guettarda,sp.
16133,Lauraceae,Licaria,triandra
16134,Ulmaceae,Celtis,trinerva
16135,Myrsinaceae,Wallenia,laurifolia
16136,Myrtaceae,Eugenia,sp.
16137,Sapotaceae,Bumelia,glomerata
16138,Sapindaceae,Allophylus,occidentalis
16139,Sapotaceae,Chrysophyllum,Oliviforme
16140,Euphorbiaceae,Savia,bahamensis
16141,Capparidaceae,Capparis,sp.
16142,Euphorbiaceae,Savia,sessiliflora
16143,Thymelaeaceae,Daphnopsis,guacacoa
16144,Lauraceae,Ocotea,floribunda
16145,Euphorbiaceae,Pera,aff.oppositifolia
16146,Leguminosae-Caes.,Caesalpinia,sp.
16147,Rubiaceae, Guettarda,sp.
16148,Rubiaceae,Chione,cubense
16149,Sapindaceae,Exothea,paniculata
16150,Euphorbiaceae,Phyllanthus,antillanus
16151,Celastraceae,Maytenus,buxifolia
16152,Myrtaceae,Eugenia,floribunda
16153,Nyctaginaceae,Torrubia,obtusata
16154,Icacinaceae,Mappia,racemosa
16155,Melastomataceae,Mouriri,sp.
16156,Rutaceae,Ravenia,spectabilis
16157,Rhamnaceae,Sarcomphalus,sp.
16158,Malpighiaceae,Malpighia,sp.
16159,Rubiaceae,Erithalis,fructicosa
16160,Sapotaceae,Henoonia,angustifolia
16161,Celastraceae,Rhacoma,crossopetalum
16162,Oleaceae,Forestiera,segregata
16163,Euphorbiaceae,Acidocroton,oligostemon
16164,Violaceae,Hybanthus,havanensis
16165,Erythroxylaceae,Erythroxylum,minutifolium
16166,Rhamnaceae,Auerodendron,cubense
16167,Escalloniaceae,Quintinia,serrata
16168,Leguminosae-Papil.,Vatairea,sp.
16169,Leguminosae-Papil.,Myroxylon,pereirae
16170,Leguminosae-Papil.,Sweetia,panamensis
16171,Anacardiaceae,Astronium,graveolens
16172,Leguminosae-Mim.,Lysiloma,acapulcensis
16173,Guttiferae,Calophyllum,brasiliense
16174,Leguminosae-Caes.,Zollernia,tango
16175,Sapotaceae,Mastichodendron,Capiri
16182,Flacourtiaceae,Casearia,praecox
16183,Compositae,Stenopadus,crassifolius
16184,Rubiaceae,Gleasonia,duidana
16185,Bonnefiaceae,Bonnetia,tristyla
16186,Bonnefiaceae,Bonnetia,crassa
16187,Ochnaceae,Tyleria,floribunda
16188,Malpighiaceae,Diacidia,vestita
16189,Myrsinaceae,Rapanea,duidae
16190,Anonaceae,Bocageopsis,multiflora
16191,Anonaceae,Duguetia,asterotricha
16192,Anonaceae,Anaxagorea,acuminata
16193,Burseraceae,Protium,guianense
16194,Meliaceae,Khaya,anthotheca
16195,Meliaceae,Khaya,grandifoliola
16196,Meliaceae,Entandrophragma,cylindricum
16197,Meliaceae,Entandrophragma,candollei
16198,Rubiaceae,Sarcocephalus,Trillesii
16199,Meliaceae,Guarea,cedrata
16200,Meliaceae,Entandrophragma,utile
16201,Leguminosae-Caes.,Distemonanthus,benthamianus
16202,Meliaceae,Entandrophragma,cylindricum
16203,Leguminosae-Caes.,Guibourtia,tessmannii
16204,Meliaceae,Dysoxylon,fraseranum
16205,Myrtaceae,Eucalyptus,sp.
16206,Rutaceae,Flindersia,brayleyana
16207,Lauraceae,Cryptocarya,erythroxylon
16208,Buxaceae,Buxus,sempervirens
16209,Corylaceae,Carpinus,orientalis
16210,Corylaceae,Corylus,colurna
16211,Fagaceae,Castanea,vesca
16212,Fagaceae,Querus,macranthera
16213,Pinaceae,Abies,cilicica
16214,Pinaceae,Abies,Nordmaniana
16215,Pinaceae,Cedrus,sp.
16216,Pinaceae,Pinus,brutia
16217,Pinaceae,Pinus,nigra
16218,Pinaceae,Pinus,mughus
16219,Flacourtiaceae,Banara,guianensis
16220,Flacourtiaceae,Casearia,sylvestris
16221,Sterculiaceae,Heritiera,fomes
16222,Sterculiaceae,Pterospermum,sp.
16223,Myrtaceae,Psidium,saxicola
16224,Rubiaceae,Randia,Sagraeana
16225,Verbenaceae,Citharexylum,tetrastichum
16226,Flacourtiaceae,Casearia,sylvestris
16227,Piperaceae,Piper,aduncum
16228,Melastomataceae,Miconia,prasina
16229,Flacourtiaceae,Casearia,hirsuta
16230,Sapotaceae,Paralabatla,Dictyoneura
16231,Elaeocarpaceae,Muntingia,calabura
16232,Rubiaceae,Rondeletia,brachycarpa
16233,Gesneriaceae,Rhytidophyllum,crenulatum
16234,Rutaceae,Glycosmis,citrifolia
16235,Boraginaceae,Bourreria,succulenta
16236,Malpighiaceae,Bunchosia,Swartziana
16237,Leguminosae-Papil.,Ateleia,cubensis
16238,Simarubaceae,Simaruba,glauca
16239,Sapotaceae,Bumelia,glomerata
16240,Ebenaceae,Maba,crassinervis
16241,Sterculiaceae,Helicteres,furfuracea
16242,Leguminosae-mim,Acacia,sp.
16243,Euphorbiaceae,Drypetes,mucronata
16244,Compositae,Anastraphia,sp.
16245,Rutaceae,Zanthoxylum,taediosum
16246,Euphorbiaceae,Ricinella,pedunculosa
16247,Verbenaceae,Callicarpa,apiculata
16248,Leguminosae-Mim.,Leucaena,glauca
16249,Leguminosae-mim,Calliandra,haematomma
16250,Bignoniaceae,Tabebuia,Simplicifolia
16251,Myrtaceae,Eugenia,cabananasensis
16252,Leguminosae-mim,Chloroleucon,guantanemense
16253,Boraginaceae,Cordia,alliodora
16254,Leguminosae-Papil.,Pictetia,spinifolia
16255,Buxaceae,Tricera,sp.
16256,Nyctaginaceae,Torrubia,sp.
16257,Leguminosae-caes,Belairia,spinosa
16258,Boraginaceae,Beurreria,stenophylla
16259,Sapindaceae,Thouinia,patentinervis
16260,Ulmaceae,Ampelocera,cubensis
16261,Bignoniaceae,Cotema,spiralis
16262,Euphorbiaceae,Acidoroton,sp.
16263,Apocynaceae,Plumeria,filufolia
16264,Simarubaceae,Alvaradoa,amorphoides
16265,Verbanaceae,Callicarpa,Bucheri
16266,Euphorbiaceae,Croton,cubensis
16267,Leguminosae-caes,Sema,ligustrina
16268,Rubiaceae,Exostema,parvifolum
16269,Ericaceae,Lyonia,sp.
16270,Ericaceae,Xolisma,macrophylla
16271,Guttiferae,Clusia,tetrastigma
16272,Aquifoliaceae,Ilex.,sp.
16273,Illiciaceae,Illicium,parviflorum
16274,Aquifoliaceae,Ilex,Macfeydenii
16275,Clethraceae,Clethra,cubensis
16276,Vacciniaceae,Vaccinium,cubense
16277,Melastomaceae,Meriania,crassa
16278,Sapindaceae,Matayaba,domingensis
16279,Lauraceae,Ocotea,cuneata
16280,Boraginaceae,Cordia,nitida
16281,Rutaceae,Zanthoxylum,spinosum
16282,Cactaceae,Dendrocereus,prob.nudiflorus
16283,Bixaceae,Bixa,orellana
16284,Euphorbiaceae,Bonania,cubana
16285,Cunoniaceae,Weinmannia,pinnata
16286,Malpighiaceae,Malpighia,glabra
16287,Erythroxylaceae,Erythroxylum,minutifolium
16288,Acanthaceae,Sanchezia,sp.
16289,Bignoniaceae,Tabebuia,lepidota
16290,Verbenaceae,Pseudocarpidium,wrightii
16291,Sapotaceae,Pouteria,aristata
16292,Palmaceae,Thrinax,wendlandiana
16293,Sapindaceae,Hypelate,trifoliata
16294,Euphorbiaceae,Omphalea,trichotoma
16295,Euphorbiaceae,Ricinella,pedunculosa
16296,Gesneriaceae,Rhytidophyllum,tomentosum
16297,Solanaceae,Solanum,erianthum
16298,Apocynaceae,Cameraria,latifolia
16299,Ebenaceae,Maba,grisebachii
16300,Palmaceae,Thrinax,wendlandiana
16301,Bignoniaceae,Enallagma,latifolia
16302,Bignoniaceae,Tabebuia,petrophila
16303,Flacourtiaceae,Indet.,Indet.
16304,Juglandaceae,Juglans,jamaicensis
16305,Verbenaceae,Vitex,divaricata
16306,Malpighiaceae,Byrsonima,spicata
16307,Euphorbiaceae,Alchornea,latifolia
16308,Combretaceae,Buchenavia,capitata
16309,Leguminosae-mim,Cailliea,glomerata
16310,Melastomaceae,Mecranium,amygdalinum
16311,Rubiaceae,Chione,triflora
16312,Leguminosae-Caes.,Pseudocopaiva,hymenaefolia
16313,Myrsinaceae,Wallenia,laurifolia
16314,Zygophyllaceae,Guaiacum,officinale
16315,Rubiaceae,Calycophyllum,candidissimum
16316,Cactaceae,Leptocereus,Leoni
16317,Euphorbiaceae,Securinega,Acidoton
16318,Leguminosae,Behaima,cubensis
16319,Malpighiaceae,Bunchosia,Leonis
16320,Aquifoliaceae,Ilex,sp.
16321,Leguminosae-Mim.,Pseudosamanea,sp.
16322,Myrtaceae,Pimenta,dioica
16323,Rhamnaceae,Zizyphus,havanensis
16324,Verbenaceae,Callicarpa,cubensis
16325,Violaceae,Hybanthus,havanensis
16326,Malpighiaceae,Malpighia,horrida
16327,Guttiferae,Rheedia,aristata
16328,Myrsinaceae,,
16329,Ebenaceae,Maba aff.,crassinervis
16330,Myrtaceae,Myrtekmania,adenoclada
16331,Compositae,Anastraphia,illicifolia
16332,Rutaceae,Amyris,elemifera
16333,Meliaceae,Trichilia,hirta
16334,Leguminosae-Papil.,Myroxylon,elemifera
16335,Indet,Indet.,Indet.
16336,Apocynaceae,Cameraria,latifolia
16337,Ulmaceae,Ampelocera,hottlei
16338,Bombaceaceae,Quararibea,funebris
16339,Rubiaceae,Coffea,arabica
16340,Leguminosae-Mim.,Inga,jinicuil
16341,Anacardiaceae,Mangifera,indica
16342,Rosaceae,Eriobotrya,japonica
16343,Rutaceae,Citrus,limetta
16344,Annonaceae,Annona,cherimolia
16345,Sapotaceae,Zapote,Domingo
16346,Loasaceae,Mentzelia,conzattii
16347,Punicaceae,Punica,granatum
16348,Lythraceae,Lagerstroemia,indica
16349,Ebenaceae,Diospyros,conzattii
16350,Rhizophoraceae,Rhizophora,mangle
16351,Meliaceae,Swietenia,macrophylla
16352,Leguminosae-Mim.,Acacia,aneura
16353,Leguminosae-Mim.,Acacia,harpophylla
16354,Leguminosae-Mim.,Acacia,melanoxylon
16355,Leguminosae-Mim.,Acacia,melanoxylon
16356,Leguminosae-Mim.,Acacia,pendula
16357,Leguminosae-Mim.,Acacia,penninervis
16358,Araucariaceae,Agathis,robusta
16359,Leguminosae-Mim.,Albizzia,toona
16360,Araucariaceae,Araucaria,cunninghamii
16361,Araucariaceae,Araucaria,excelsa
16362,Taxodiaceae,Athrotaxis,selaginoides
16363,Proteaceae,Banksia,marginata
16364,Cupressaceae,Callitris,cupressiformis
16365,Cupressaceae,Callitris,robusta
16366,Proteaceae,Cardwellia,sublimis
16367,Leguminosae-Papil.,Castanospermum,australe
16368,Casuarinaceae,Casuarina,humilis
16369,Casuarinaceae,Casuarina,distyla
16370,Meliaceae,Toona,ciliata
16371,Podocarpaceae,Dacrydium,cupressinum
16372,Podocarpaceae,Dacrydium,franklinii
16373,Meliaceae,Dysoxylon,fraseranum
16374,Meliaceae,Dysoxylum,muelleri
16375,Myrtaceae,Eucalyptus,capitellata
16376,Myrtaceae,Eucalyptus,cosmophylla
16377,Myrtaceae,Eucalyptus,fasciculosa
16378,Myrtaceae,Eucalyptus,hemiphloia
16379,Myrtaceae,Eucalyptus,maculata
16380,Myrtaceae,Eucalyptus,marginata
16381,Myrtaceae,Eucalyptus,obliqua
16382,Myrtaceae,Eucalyptus,regnans
16383,Myrtaceae,Eucalyptus,rostrata
16384,Fagaceae,Nothofagus,cunninghamii
16385,Rutaceae,Flindersia,chatawaiana
16386,Rutaceae,Flindersia,schottiana
16387,Proteaceae,Grevillea,robusta
16388,Proteaceae,Indet.,Indet.
16389,Myrsinaceae,Myrsine,variabilis
16390,Oleaceae,Notelaea,ligustrina
16391,Rutaceae,Phebalium,billardierii
16392,Podocarpaceae,Phyllocladus,rhomboidalis
16393,Podocarpaceae,Podocarpus,dacrydioides
16394,Podocarpaceae,Podocarpus,pedunculatus
16395,Rhamnaceae,Pomaderris,apetala
16396,Santalaceae,Eucarya,spicata
16397,Compositae,Senecio,bedfordii
16398,Sterculiaceae,Argyrodendron,actinophyllum
16399,Sterculiaceae,Argyrodendron,trifoliatum
16400,Boraginaceae,Cordia,alba
16401,Leguminosae-Mim.,Prosopis,chilensis
16402,Leguminosae-Caes.,Parkinsonia,aculeata
16403,Moraceae,Ficus,nitida
16404,Lauraceae,Nectandra,concinna
16405,Sapindaceae,Melicocca,bijuga
16406,Leguminosae-Mim.,Acacia,sp.
16407,Compositae,Vernonia,patens
16408,Polygonaceae,Coccoloba,acuminata
16409,Flacourtiaceae,Xylosma,intermedium
16410,Rubiaceae,Psychotria,carthaginensis
16411,Burseraceae,Protium,neglectum
16412,Tiliaceae,Triumfetta,lappula
16413,Leguminosae-Mim.,Zygia,longifolia
16414,Leguminosae-Papil.,Machaerium,capote
16415,Dilleniaceae,Doliocarpus,semidentatus
16416,Myrsinaceae,Ardisia,revoluta
16417,Melastomaceae,Miconia,longifolia
16418,Leguminosae-Caes.,Senna,bacillaris
16419,Leguminosae-Caes.,Bauhinia,pauletia
16420,Leguminosae-Mim.,Senegalia,riparia
16421,Capparidaceae,Capparis,odoratissima
16422,Capparidaceae,Morisonia,americana
16423,Leguminosae-papil,Machaerium,glabratum
16424,Leguminosae-Papil.,Platypodium,maxonianum
16425,Leguminosae-Mim.,Piptadenia,speciosa
16426,Bombacaceae,Bombax,barringon
16427,Sapindaceae,Talisia,olivaeformis
16428,Polygonaceae,Triplaris,americana
16429,Lecythidaceae,Lecythis,minor
16430,Malpighiaceae,Tetrapteris,schiedeana
16431,Leguminosae-mim,Pithecolobium,dulce
16432,Compositae,Lycoseris,oblongifolia
16433,Polygonaceae,Coccoloba,obovata
16434,Acanthaceae,Beloperone,rohrii
16435,Acanthaceae,Aphelandra,tetragona
16436,Euphorbiaceae,Acalypha,solicioides
16437,Nyctaginaceae,Pisonia,aculeata
16438,Leguminosae-Mim.,Pithecolobium,lanceolatum
16439,Leguminosae-Caes.,Libidibia,punctata
16440,Apocynaceae,Stemmadenia,grandiflora
16441,Polygonaceae,Ruprechtia,ramiflora
16442,Leguminosae-Mim.,Pithecolobium,dulce
16443,Capparidaceae,Capparis,verrucosa
16444,Borraginaceae,Cordia,globosa
16445,Leguminosae-caes,Senna,atomoria
16446,Sterculiaceae,Melochia,tomentosa
16447,Convolvulaceae,Ipomoea,carnea
16448,Leguminosae-Mim.,Poponax,tortuosa
16449,Leguminosae-mim,Prosopis,chilensis
16450,Leguminosae-mim,Havardia,platyloba
16451,Asclepiadaceae,Calotropis,gigantea
16452,Leguminosae-Caes.,Brasilettia,platyloba
16453,Theophrastaceae,Jacquinia,gracilis
16454,Zygophyllaceae,Guaiacum,officinale
16455,Euphorbiaceae,Hippomane,mancinella
16456,Hernandiaceae,Gyrocarpus,americanus
16457,Lrguminosae-papil,Myrospermum,frutescehs
16458,Leguminosae-mim,Pithecolobium,dulce
16459,Rubiaceae,Randia,aculeata
16460,Leguminosae-Papil.,Platymiscium,polystachyum
16461,Euphorbiaceae,Croton,niveus
16462,Anacardiaceae,Astronium,fraxinifolium
16463,Leguminosae-Caes.,Libidibia,ebano
16464,Hippocrateaceae,Pristimera,verrucosa
16465,Apocynaceae,Aspidosperma,ellipticum
16466,Polygonaceae,Ruprechtia,ramiflora
16467,Capparidaceae,Capparis,verrucosa
16468,Capparidaceae,Capparis,tenuisiliqua
16469,Polygonaceae,Coccoloba,obtusifolia
16470,Bignoniaceae,Arrabidaea,sanctae-marthae
16471,Sapindaceae,Sapindus,saponaria
16472,Leguminosae-Papil.,Cracca,glabrescens
16473,Bignoniaceae,Arrabidaea,rhodantha
16474,Leguminosae-Mim.,Albizia,colombiana
16475,Cactaceae,Pereskia,colombiana
16476,Leguminosae-Papil.,Diphysa,carthagenensis
16477,Flacourtiaceae,Casearia,tremula
16478,Leguminosae-Caes.,Haematoxylon,brasiletto
16479,Capparidaceae,Capparis,tenuisiliqua
16480,Sapotaceae,Pradosia,Indet.
16481,Capparidaceae,Capparis,verrucosa
16482,Leguminosae-Papil.,Machaerium,moritzianum
16483,Leguminosae-Caes.,Bauhinia,glabra
16484,Leguminosae-Caes.,Haematoxylon,brasiletto
16485,Meliaceae,Khaya,ivorensis
16486,Pinaceae,Abies,nordmanniana
16487,Pinaceae,Abies,pectinata
16488,Cupressaceae,Juniperus,communis
16489,Pinaceae,Larix,Kaempferi
16490,Pinaceae,Picea,excelsa
16491,Pinaceae,Picus,nigra
16492,Pinaceae,Pinus,banksiana
16493,Pinaceae,Pinus,corsica
16494,Pinaceae,Pinus,maritima
16495,Pinaceae,Pinus,montana
16496,Pinaceae,Pinus,rigida
16497,Pinaceae,Pinus,sylvestris
16498,Pinaceae,Pinus,strobus
16499,Pinaceae,Pseudotsuga,menziesii
16500,Aceraceae,Acer,pseudo-platanus
16501,Hippocastanaceae,Aesculus,hippocastanum
16502,Betulaceae,Alnus,glutinosa
16503,Betulaceae,Alnus,incana
16504,Betulaceae,Betula,alba
16505,Corylaceae,Carpinus,betulus
16506,Corylaceae,Corylus,avellana
16507,Fagaceae,Fagus,sylvatica
16508,Oleaceae,Fraxinus,excelsior
16509,Salicaceae,Populus,tremula
16510,Amygdalaceae,Prunus,padus
16511,Fagaceae,Quercus,Robur
16512,Fagaceae,Quercus,rubra
16513,Leguminosae-papil,Robinia,pseudoacacia
16514,Rosaceae,Sorbus,aucuparia
16515,Tiliaceae,Tilia,grandifolia
16516,Ulmaceae,Ulmus,montana
16517,Oliniaceae,Olinia,usambrensis
16518,Podocarpaceae,Podocarpus,sp.
16519,Sterculiaceae,Dombeya,Mastersii
16520,Amygdalaceae,Pygeum,africanum
16521,Podocarpaceae,Podocarpus,
16522,Cupressaceae,Juniperus,procera
16523,Ebenaceae,Maba,abyssinica
16524,Lauraceae,Ocotea,usambarensis
16525,Sapindaceae,Allophylus,abyssinicus
16526,Myrsinaceae,Rapanea,rhododendroides
16527,Oleaceae,Steganthus,Welwitschii
16528,Sapotaceae,Aningeria,adolfi-friederici
16529,Araliaceae,Polyscias,kikuyuensis
16530,Verbenaceae,Vitex,Keniensis
16531,Proteaceae,Faurea,saligna
16532,Oleaceae,Olea,chrysophylla
16533,Oleaceae,Olea,Hochstetteri
16534,Meliaceae,Ekebergia,Ruppeliana
16535,Flacourtiaceae,Cassaria,battiscombei
16536,Verbenaceae,Premna,maxima
16537,Borraginaceae,Cordia,Holstii
16538,Rutaceae,Zanthoxylum,sp.near
16539,Ephedraceae,Ephedra,pedunculata
16540,Meliaceae,Khaya,ivorensis
16541,Meliaceae,Khaya,nyasica
16542,Meliaceae,Khaya,nyasica
16543,Podocarpaceae,Podocarpus,milanjiana
16544,Rutaceae,Zanthoxylum,usambarensis
16545,Cupressaceae,Juniperus,procera
16546,Celastraceae,Ewonymous,japonicus
16547,Elaegnaceae,Shepierdia,canadensis
16548,Melastomaceae,Bellucia,costaricensis
16549,Cupressaceae,Cupressus,sp.
16550,Cupressaceae,Cupressus,sempervirens
16551,Cupressaceae,Callitris,intratrapica 
16552,Leguminosae-papil,Aeschynomens,sp.
16553,Meliaceae,Melia,birmanica
16554,Meliaceae,Melia,birmanica
16555,Meliaceae,Azadirachta,indica
16556,Meliaceae,Azadirachta,indica
16557,Meliaceae,Chukrasia,tabularis
16558,Rutaceae,Chloroxylon,swietenia
16559,Leguminosae-Caes.,Cassia,fistula
16560,Leguminosae-Mim.,Acacia,leucophloea
16561,Leguminosae-Caes.,Koompassia,excelsa
16562,Leguminosae-Mim.,Albizzia,odoratissima
16563,Moraceae,Artocarpus,integra
16564,Moraceae,Artocarpus,integra
16565,Tiliaceae,Pityranthe,verrucosa
16566,Tiliaceae,Berrya,cordifolia
16567,Verbenaceae,Vitex,altissima
16568,Sapotaceae,Madhuca,longifolia
16569,Sapotaceae,Manilkara,hexandra
16570,Sapotaceae,Mimusops,Elengi
16571,Sapotaceae,Mimusops,Elengi
16572,Lauraceae,Persea,semicarpifolia
16573,Combretaceae,Terminalia,glabra
16574,Combretaceae,Terminalia,glabra
16575,Sapindaceae,Filicium,decipiens
16576,Sapindaceae,Filicium,decipiens
16577,Rubiaceae,Adina,cordifolia
16578,Rubiaceae,Stephegyne,tubulosa
16579,Rubiaceae,Stephegyne,tubulosa
16580,Rubiaceae,Sarcocephalus,cordatus
16581,Leguminosae-Papil.,Pericopsis,mooniana
16582,Leguminosae-caes.,Sciacassia,siamea
16583,Guttiferae,Mesua,ferrea
16584,Dipterocarpaceae,Dipterocarpus,zeylanicus
16585,Sapotaceae,Palaquim,petiolare
16586,Moraceae,Artocarpus,nobilis
16587,Dipterocarpaceae,Doona,gardneri
16588,Dipterocarpaceae,Doona,trapezifolia
16589,Rhizophoraceae,Carallia,calycina
16590,Guttiferae,Calophyllum,inophyllum
16591,Anacardiaceae,Campnosperma,zeylanica
16592,Dipterocarpaceae,Hopea,cordifolia
16593,Dipterocarpaceae,Hopea,cordifolia
16594,Myristicaceae,Myristica,laurifolia
16595,Cuppressaceae,Actinostrobus,acuminatus
16596,Lauraceae,Aniba,rosaeodora
16597,Euphorbiaceae,Phyllanthus,emblica
16598,Piperaceae,Piper,ossanus
16599,Boraginaceae,Beurreria,revoluta
16600,Piperaceae,Piper,ossanum
16601,Meliaceae,Guarea,guidonia
16602,Rhizophoraceae,Rhizophora,mangle
16603,Combretaceae,Conocarpus,erectus
16604,Malvaceae,Montezuma,cubensis
16605,Flacourtiaceae,Casearia,praecox
16606,Bignoniaceae,Enallagma,latifolia
16607,Flacourtiaceae,Indet,Indet.
16608,Leguminosae-caes,Delonix,regia
16609,Sapindaceae,Malicocca,bijuga
16610,Myrtaceae,Psidium,guajava
16611,Solanaceae,Espadaea,amoena
16612,Leguminosae-papil,Ateleia,apetala
16613,Guttiferae,Clusia,minor
16614,Euphorbiaceae,Savia,sessiflora
16615,Rutaceae,Amyris,elemifera
16616,Sapotaceae,Mastichocendron,Foetidissimum
16617,Simarubaceae,Picramnia,pentandra
16618,Rubiaceae,Guettarda,combsii
16619,Erythroxlaceae,Erthroxylum,areolatum
16620,Rubiaceae,Guettarda,combsii
16621,Meliaceae,Trichilia,hirta
16622,Meliaceae,Trichilia,hirta
16623,Sapindaceae,Cupania,glabra
16624,Verbenaceae,Clerodendron,anafense
16625,Moraceae,ficus,aurea
16626,Sapindaceae,Exothea,paniculata
16627,Rhizophoraceae,Rhizophora,mangle
16628,Bignoniaceae,Macrocatalpa,punctata
16629,Capparidaceae,Capparis,flexuosa
16630,Ulmaceae,Ampelocera,cubensis
16631,Rubiaceae,Exostema,caribaeum
16632,Leguminosae-papil,Hebestigma,cubense
16633,Annonaceae,Annona,bullata
16634,Leguminosae-papil,Ateleia,apetala
16635,Moraceae,Ficus,combsii
16636,Myrtaceae,Eugenia,ligustrina
16637,Rutaceae,Zanthoxylum,fagara
16638,Euphorbiaceae,Ricinella,pedunculosa
16639,Lauraceae,Nectandra,coriacea
16640,Apocynaceae,Rauwolfia,tetraphylla
16641,Menispermaceae,Hyperbaena,ovata
16642,Myrtaceae,Eugenia,axillaris
16643,Moraceae,Trophis,racemosa
16644,Flacourtiaceae,Zuelania,guidonia
16645,Sapindaceae,Thouinia,trifoliata
16646,Anacardiaceae,Comocladia,dentata
16647,Sapindaceae,Exothea,paniculata
16648,Dichapetalaceae,Tapura,cubensis
16649,Lauraceae,Licaria,triandra
16650,Anacardiaceae,Comocladia,platyphylla
16651,Sapotaceae,Dipholis,Salicifolia
16652,Celastraceae,Schaefferia,frutrscens
16653,Rutaceae,Amyris,elemifera
16654,Juglandaceae,Carya,glabra
16655,Euphorbiaceae,Drypetes,lateriflora
16656,Apocynaceae,Peschiera,apoda
16657,Malvaceae,Sida,pyramidata
16658,Avicenniaceae,Avicennia,nitida
16659,Combretaceae,Laguncularia,racemosa
16660,Apocynaceae,Rauwolfia,tetraphylla
16661,Bignoniaceae,Pithecoctenium,subletii
16662,Lauraceae,Nectandra,coriacea
16663,Borraginaceae,Tournefortia,hirsutissima
16664,Flacourtiaceae,Casearia,praecox
16665,Rhamnaceae,Colubrina,arborescens
16666,Bignoniaceae,Tecoma,stans
16667,Malvaceae,Hibiscus,tiliaceus
16668,Rutaceae,Zanthoxylum,flavum
16669,Lauraceae,Licaria,triandra
16670,Leguminosae-mim,Leucaena,sp
16671,Erythroxylaceae,Erythroxylum,affine
16672,Sapotaceae,Indet,Indet.
16673,Rubiaceae,Guettarda,sp.
16674,Capparidaceae,Capparis,cynophallophora
16675,Bignoniaceae,Tabebuia,petrophila
16676,Oleaceae,Forestiera,rhamnifolia
16677,Myrtaceae,Eugenia,sp.
16678,Simaroubaceae,Suriana,maritima
16679,Euphorbiaceae,Chascotheca,neopelandra
16680,Solanaceae,Cestrum,diurnum
16681,Boraginaceae,Cordia,glabra
16682,Aquifoliaceae,Ilex,cassine
16683,Melastomaceae,Miconia,impetiolaris
16684,Loganiaceae,Buddleia,americana
16685,Euphorbiaceae,Sapium,Laurocerasum
16686,Flacourtiaceae,Casearis,sylvestris
16687,Myrtaceae,Eugenia,sp.
16688,Amaryllidaceae,Indet,Indet.
16689,Marcgraviaceae,Marcgravia,sp.
16690,Sapindaceae,Matayba,oppositifolia
16691,Araliaceae,Didymopanax,morototoni
16692,Apocynaceae,Rhabdenia,biflora
16693,Rutaceae,Amyris,balsamifera
16694,Rubiaceae,Calycophyllum,candidissimum
16695,Capparidaceae,Capparis,cyanophallophora
16696,Bignoniaceae,Tabebuia,sp.
16697,Ochnaceae,Ouratea,agrophylla
16698,Ulmaceae,Celtis,iguaneus
16699,Rubiaceae,Casasia,calophylla
16701,Combretaceae,Laguncularia,racemosa
16702,Solanaceae,Solandra,longiflora
16703,Apocynaceae,Tabenaemontana,sp.
16704,Malvaceae,Abutilon,pauciflorum
16705,Malpighiaceae,Stigmatophyllon,sp.
16706,Flacourtiaceae,Zuelanea,guidonia
16707,Flacourtiaceae,Samyda,macrantha
16708,Ulmaceae,Celtis,trinervia
16709,Ulmaceae,Trema,sp.
16710,Polygalaceae,Badiera,oblongata
16711,Celastraceae,Elaeodendron,attenuatum
16712,Garryaceae,Garrya,Fadyenii
16713,Leguminosae-mim,Pithecolobium,sp.
16714,Lythraceae,Ginoria,ginnrioides
16715,Myricaceae,Myrica,sp.
16716,Borraginaceae,Ehretia,tenuifolia
16717,Ebenaceae,Diospyros,sp.
